gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.266164
1,0,0,0.00445019
2,0,0,0.00422029
3,0,0,0.00420822
4,0,0,0.00417
5,0,0,0.00417
6,0,0,0.00411232
7,0,0,0.00411232
8,0,0,0.00411232
9,0,0,0.000295066
10,0,0,0.000295066
11,0,0,0.000286243
12,0,0,0.000264684
13,0,0,0.000205954
14,0,0,0.000205954
15,0,0,4.57598e-05
16,0,0,4.57598e-05
17,0,0,4.57598e-05
18,0,0,4.57598e-05
19,0,0,4.57598e-05
20,0,0,4.57598e-05
21,0,0,4.57598e-05
22,0,0,4.57598e-05
23,0,0,4.57598e-05
24,0,0,4.57598e-05
25,0,0,3.88158e-05
26,0,0,3.88158e-05
27,0,0,3.88158e-05
28,0,0,3.88158e-05
29,0,0,2.80514e-05
30,0,0,2.80514e-05
31,0,0,2.80514e-05
32,0,0,2.80514e-05
33,0,0,2.80514e-05
34,0,0,2.80514e-05
35,0,0,2.80514e-05
36,0,0,2.80514e-05
37,0,0,2.80514e-05
38,0,0,2.80514e-05
39,0,0,2.80514e-05
40,0,0,2.80514e-05
41,0,0,2.80514e-05
42,0,0,2.80514e-05
43,0,0,2.80514e-05
44,0,0,2.80514e-05
45,0,0,2.80514e-05
46,0,0,2.80514e-05
47,0,0,2.80514e-05
48,0,0,2.77108e-05
49,0,0,2.58496e-05
50,0,0,2.43721e-05
51,0,0,2.43721e-05
52,0,0,1.7535e-05
53,0,0,1.7535e-05
54,0,0,1.7535e-05
55,0,0,1.6155e-05
56,0,0,1.6155e-05
57,0,0,1.6155e-05
58,0,0,1.61258e-05
59,0,0,1.61258e-05
60,0,0,1.61258e-05
61,0,0,1.61258e-05
62,0,0,1.61258e-05
63,0,0,1.61258e-05
64,0,0,1.61258e-05
65,0,0,1.61258e-05
66,0,0,1.61258e-05
67,0,0,9.35522e-07
68,0,0,9.35522e-07
69,0,0,9.35522e-07
70,0,0,9.35522e-07
71,0,0,9.35522e-07
72,0,0,9.35522e-07
73,0,0,9.35522e-07
74,0,0,9.35522e-07
75,0,0,9.35522e-07
76,0,0,9.35522e-07
77,0,0,9.35522e-07
78,0,0,9.35522e-07
79,0,0,9.35522e-07
80,0,0,9.35522e-07
81,0,0,9.35522e-07
82,0,0,9.35522e-07
83,0,0,9.35522e-07
84,0,0,9.35522e-07
85,0,0,9.35522e-07
86,0,0,9.35522e-07
87,0,0,9.35522e-07
88,0,0,9.35522e-07
89,0,0,9.35522e-07
90,0,0,9.35522e-07
91,0,0,9.35522e-07
92,0,0,9.35522e-07
93,0,0,9.35522e-07
94,0,0,9.35522e-07
95,0,0,9.35522e-07
96,0,0,9.35522e-07
97,0,0,9.35522e-07
98,0,0,9.35522e-07
99,0,0,9.35522e-07
100,0,0,9.35522e-07
101,0,0,9.35522e-07
102,0,0,9.35522e-07
103,0,0,9.35522e-07
104,0,0,9.35522e-07
105,0,0,9.35522e-07
106,0,0,9.35522e-07
107,0,0,9.35522e-07
108,0,0,9.35522e-07
109,0,0,9.35522e-07
110,0,0,9.35522e-07
111,0,0,9.35522e-07
112,0,0,9.35522e-07
113,0,0,9.35522e-07
114,0,0,9.35522e-07
115,0,0,9.35522e-07
116,0,0,9.35522e-07
117,0,0,9.35522e-07
118,0,0,9.35522e-07
119,0,0,9.35522e-07
120,0,0,9.35522e-07
121,0,0,9.35522e-07
122,0,0,9.35522e-07
123,0,0,9.35522e-07
124,0,0,9.35522e-07
125,0,0,9.35522e-07
126,0,0,9.35522e-07
127,0,0,9.35522e-07
128,0,0,9.35522e-07
129,0,0,9.35522e-07
130,0,0,9.35522e-07
131,0,0,9.35522e-07
132,0,0,9.35522e-07
133,0,0,9.35522e-07
134,0,0,9.35522e-07
135,0,0,9.35522e-07
136,0,0,9.35522e-07
137,0,0,9.35522e-07
138,0,0,9.35522e-07
139,0,0,9.35522e-07
140,0,0,9.35522e-07
141,0,0,9.35522e-07
142,0,0,9.35522e-07
143,0,0,9.35522e-07
144,0,0,9.35522e-07
145,0,0,9.35522e-07
146,0,0,9.35522e-07
147,0,0,9.35522e-07
148,0,0,9.35522e-07
149,0,0,9.35522e-07
