x,y,u_exact,u_approx
0,0,-0.999999,-0.999949
0,0.02,-0.999998,-0.999937
0,0.04,-0.999997,-0.999922
0,0.06,-0.999997,-0.999904
0,0.08,-0.999996,-0.999882
0,0.1,-0.999994,-0.999854
0,0.12,-0.999992,-0.99982
0,0.14,-0.99999,-0.999777
0,0.16,-0.999986,-0.999725
0,0.18,-0.999982,-0.999661
0,0.2,-0.999976,-0.999581
0,0.22,-0.999968,-0.999483
0,0.24,-0.999957,-0.999362
0,0.26,-0.999943,-0.999213
0,0.28,-0.999924,-0.999029
0,0.3,-0.9999,-0.998801
0,0.32,-0.999867,-0.99852
0,0.34,-0.999823,-0.998174
0,0.36,-0.999765,-0.997746
0,0.38,-0.999689,-0.997219
0,0.4,-0.999587,-0.996568
0,0.42,-0.999452,-0.995765
0,0.44,-0.999273,-0.994776
0,0.46,-0.999036,-0.993555
0,0.48,-0.998721,-0.992051
0,0.5,-0.998303,-0.990197
0,0.52,-0.997749,-0.987913
0,0.54,-0.997014,-0.985101
0,0.56,-0.996039,-0.981641
0,0.58,-0.994748,-0.977387
0,0.6,-0.993037,-0.972161
0,0.62,-0.990772,-0.965749
0,0.64,-0.987774,-0.95789
0,0.66,-0.983809,-0.948276
0,0.68,-0.978573,-0.936539
0,0.7,-0.971668,-0.922244
0,0.72,-0.96258,-0.904887
0,0.74,-0.950649,-0.883889
0,0.76,-0.93504,-0.858601
0,0.78,-0.91471,-0.828306
0,0.8,-0.888386,-0.792247
0,0.82,-0.854553,-0.749651
0,0.84,-0.811488,-0.699784
0,0.86,-0.757341,-0.642017
0,0.88,-0.6903,-0.575908
0,0.9,-0.608859,-0.501299
0,0.92,-0.512184,-0.418407
0,0.94,-0.400517,-0.327906
0,0.96,-0.275534,-0.230958
0,0.98,-0.140486,-0.129195
0,1,0,-0.0246368
0.02,0,-0.999998,-0.999937
0.02,0.02,-0.999997,-0.999922
0.02,0.04,-0.999997,-0.999904
0.02,0.06,-0.999996,-0.999882
0.02,0.08,-0.999994,-0.999854
0.02,0.1,-0.999992,-0.99982
0.02,0.12,-0.99999,-0.999777
0.02,0.14,-0.999986,-0.999725
0.02,0.16,-0.999982,-0.999661
0.02,0.18,-0.999976,-0.999581
0.02,0.2,-0.999968,-0.999483
0.02,0.22,-0.999957,-0.999362
0.02,0.24,-0.999943,-0.999213
0.02,0.26,-0.999924,-0.999029
0.02,0.28,-0.9999,-0.998801
0.02,0.3,-0.999867,-0.99852
0.02,0.32,-0.999823,-0.998174
0.02,0.34,-0.999765,-0.997746
0.02,0.36,-0.999689,-0.997219
