gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.278794
1,0,0,0.00523454
2,0,0,0.00462109
3,0,0,0.00415462
4,0,0,0.00415462
5,0,0,0.00414645
6,0,0,0.00411684
7,0,0,0.00411684
8,0,0,0.00411684
9,0,0,0.00411684
10,0,0,0.00411684
11,0,0,0.00411684
12,0,0,0.00411684
13,0,0,0.00411684
14,0,0,0.00411684
15,0,0,0.00411684
16,0,0,0.00411684
17,0,0,0.00411684
18,0,0,0.00410529
19,0,0,0.00410529
20,0,0,0.00410529
21,0,0,0.00410529
22,0,0,0.00410529
23,0,0,0.00410529
24,0,0,0.00410529
25,0,0,0.00410529
26,0,0,0.00410529
27,0,0,0.00410529
28,0,0,0.000632821
29,0,0,0.000256759
30,0,0,0.000256375
31,0,0,0.000241771
32,0,0,0.000241771
33,0,0,0.000241771
34,0,0,0.000241771
35,0,0,0.000241771
36,0,0,0.000241096
37,0,0,0.000241096
38,0,0,0.000204805
39,0,0,0.000160019
40,0,0,0.000160019
41,0,0,0.000160019
42,0,0,0.000160019
43,0,0,0.000160019
44,0,0,0.000160019
45,0,0,0.000160019
46,0,0,0.000160019
47,0,0,0.000160019
48,0,0,0.000160019
49,0,0,0.000142642
50,0,0,0.000142642
51,0,0,7.5066e-05
52,0,0,7.5066e-05
53,0,0,7.5066e-05
54,0,0,7.5066e-05
55,0,0,7.5066e-05
56,0,0,7.5066e-05
57,0,0,7.5066e-05
58,0,0,7.5066e-05
59,0,0,7.5066e-05
60,0,0,7.5066e-05
61,0,0,7.5066e-05
62,0,0,7.5066e-05
63,0,0,7.5066e-05
64,0,0,7.5066e-05
65,0,0,7.5066e-05
66,0,0,7.5066e-05
67,0,0,1.47273e-05
68,0,0,1.47273e-05
69,0,0,1.47273e-05
70,0,0,1.47273e-05
71,0,0,1.47273e-05
72,0,0,1.47273e-05
73,0,0,1.47273e-05
74,0,0,1.47273e-05
75,0,0,1.47273e-05
76,0,0,1.47273e-05
77,0,0,1.47273e-05
78,0,0,1.47273e-05
79,0,0,1.47273e-05
80,0,0,1.47273e-05
81,0,0,1.47273e-05
82,0,0,1.47273e-05
83,0,0,1.47273e-05
84,0,0,1.47273e-05
85,0,0,1.47273e-05
86,0,0,1.47273e-05
87,0,0,1.4309e-05
88,0,0,1.4309e-05
89,0,0,1.4309e-05
90,0,0,1.4309e-05
91,0,0,1.4309e-05
92,0,0,1.4309e-05
93,0,0,1.4309e-05
94,0,0,1.4309e-05
95,0,0,1.4309e-05
96,0,0,4.41356e-06
97,0,0,4.41356e-06
98,0,0,4.41356e-06
99,0,0,4.41356e-06
100,0,0,4.41356e-06
101,0,0,4.41356e-06
102,0,0,4.41356e-06
103,0,0,4.41356e-06
104,0,0,4.41356e-06
105,0,0,4.41356e-06
106,0,0,4.41356e-06
107,0,0,4.41356e-06
108,0,0,4.41356e-06
109,0,0,4.41356e-06
110,0,0,4.41356e-06
111,0,0,4.41356e-06
112,0,0,4.41356e-06
113,0,0,4.41356e-06
114,0,0,4.41356e-06
115,0,0,4.41356e-06
116,0,0,4.41356e-06
117,0,0,4.41356e-06
118,0,0,4.41356e-06
119,0,0,4.41356e-06
120,0,0,4.41356e-06
121,0,0,4.41356e-06
122,0,0,4.41356e-06
123,0,0,4.41356e-06
124,0,0,4.41356e-06
125,0,0,4.41356e-06
126,0,0,4.41356e-06
127,0,0,4.41356e-06
128,0,0,4.41356e-06
129,0,0,4.41356e-06
130,0,0,4.41356e-06
131,0,0,4.41356e-06
132,0,0,4.41356e-06
133,0,0,4.41356e-06
134,0,0,4.41356e-06
135,0,0,4.41356e-06
136,0,0,4.41356e-06
137,0,0,4.41356e-06
138,0,0,4.41356e-06
139,0,0,4.41356e-06
140,0,0,4.41356e-06
141,0,0,4.41356e-06
142,0,0,4.41356e-06
143,0,0,4.41356e-06
144,0,0,4.41356e-06
145,0,0,4.41356e-06
146,0,0,4.41356e-06
147,0,0,4.41356e-06
148,0,0,4.41356e-06
149,0,0,4.41356e-06
