gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.318955
1,0,0,0.00749906
2,0,0,0.00496278
3,0,0,0.00173338
4,0,0,0.00144858
5,0,0,0.000958873
6,0,0,0.000958873
7,0,0,0.000947723
8,0,0,0.000337422
9,0,0,0.000202151
10,0,0,0.000202151
11,0,0,0.000202151
12,0,0,0.000202151
13,0,0,0.000202151
14,0,0,0.000202151
15,0,0,0.000202151
16,0,0,0.000202151
17,0,0,0.000202151
18,0,0,0.00020199
19,0,0,0.00020199
20,0,0,0.00020199
21,0,0,0.00020199
22,0,0,0.00020199
23,0,0,0.00020199
24,0,0,0.00020199
25,0,0,0.00020199
26,0,0,0.00020199
27,0,0,0.00020199
28,0,0,0.00020199
29,0,0,0.00020199
30,0,0,0.00020199
31,0,0,0.00020199
32,0,0,0.00020199
33,0,0,0.00020199
34,0,0,0.00020199
35,0,0,0.00020199
36,0,0,0.00020199
37,0,0,0.00020199
38,0,0,0.00020199
39,0,0,0.00020199
40,0,0,0.00020199
41,0,0,0.00020199
42,0,0,0.00020199
43,0,0,0.00020199
44,0,0,0.00020199
45,0,0,0.00020199
46,0,0,0.00020199
47,0,0,0.00020199
48,0,0,0.00020199
49,0,0,0.00020199
50,0,0,0.00020199
51,0,0,0.00020199
52,0,0,0.00020199
53,0,0,0.00020199
54,0,0,0.00020199
55,0,0,0.00020199
56,0,0,0.00020199
57,0,0,0.00020199
58,0,0,0.00020199
59,0,0,0.00020199
60,0,0,0.00020199
61,0,0,0.00020199
62,0,0,0.00020199
63,0,0,0.00020199
64,0,0,0.00020199
65,0,0,0.00020199
66,0,0,0.00020199
67,0,0,0.00020199
68,0,0,0.00020199
69,0,0,0.00020199
70,0,0,0.00020199
71,0,0,0.00020199
72,0,0,0.00020199
73,0,0,4.65199e-05
74,0,0,4.65199e-05
75,0,0,4.65199e-05
76,0,0,4.65199e-05
77,0,0,4.65199e-05
78,0,0,4.65199e-05
79,0,0,4.65199e-05
80,0,0,4.65199e-05
81,0,0,4.65199e-05
82,0,0,4.65199e-05
83,0,0,4.65199e-05
84,0,0,4.65199e-05
85,0,0,4.65199e-05
86,0,0,4.65199e-05
87,0,0,4.65199e-05
88,0,0,4.65199e-05
89,0,0,4.65199e-05
90,0,0,4.65199e-05
91,0,0,4.65199e-05
92,0,0,4.65199e-05
93,0,0,4.65199e-05
94,0,0,4.65199e-05
95,0,0,4.65199e-05
96,0,0,4.65199e-05
97,0,0,4.65199e-05
98,0,0,4.65199e-05
99,0,0,4.65199e-05
100,0,0,4.65199e-05
101,0,0,4.65199e-05
102,0,0,4.65199e-05
103,0,0,4.65199e-05
104,0,0,4.65199e-05
105,0,0,4.65199e-05
106,0,0,4.65199e-05
107,0,0,4.65199e-05
108,0,0,4.65199e-05
109,0,0,4.65199e-05
110,0,0,4.65199e-05
111,0,0,4.65199e-05
112,0,0,4.65199e-05
113,0,0,4.65199e-05
114,0,0,4.65199e-05
115,0,0,4.65199e-05
116,0,0,4.65199e-05
117,0,0,4.65199e-05
118,0,0,4.65199e-05
119,0,0,4.65199e-05
120,0,0,4.65199e-05
121,0,0,4.65199e-05
122,0,0,4.65199e-05
123,0,0,4.65199e-05
124,0,0,4.65199e-05
125,0,0,4.65199e-05
126,0,0,4.65199e-05
127,0,0,4.65199e-05
128,0,0,4.65199e-05
129,0,0,4.65199e-05
130,0,0,4.65199e-05
131,0,0,4.65199e-05
132,0,0,4.65199e-05
133,0,0,4.65199e-05
134,0,0,4.65199e-05
135,0,0,4.65199e-05
136,0,0,4.65199e-05
137,0,0,4.65199e-05
138,0,0,4.65199e-05
139,0,0,4.65199e-05
140,0,0,4.65199e-05
141,0,0,4.65199e-05
142,0,0,1.87541e-05
143,0,0,1.66394e-05
144,0,0,1.66394e-05
145,0,0,1.66394e-05
146,0,0,1.66394e-05
147,0,0,1.66394e-05
148,0,0,1.66394e-05
149,0,0,1.66394e-05
