method,pde,dim,mse_domain,mse_boundary,tree_size,rank
PI-NSGA-II,Ginzburg-Landau,1,0.1059726739,0.0284186732,1,1
PI-NSGA-II,Ginzburg-Landau,1,0.0966939966,0.0000000000,2,1
PI-NSGA-II,Ginzburg-Landau,1,0.1059726739,0.0284186732,1,1
PI-NSGA-II,Ginzburg-Landau,1,0.0073427864,0.0058139620,16,1
PI-NSGA-II,Ginzburg-Landau,1,0.1059726739,0.0284186732,1,1
PI-NSGA-II,Ginzburg-Landau,1,0.0071712117,0.0061967667,12,1
PI-NSGA-II,Ginzburg-Landau,1,0.1059726739,0.0284186732,1,1
PI-NSGA-II,Ginzburg-Landau,1,0.0671277921,0.0031901539,2,1
PI-NSGA-II,Ginzburg-Landau,1,0.0671277921,0.0031901539,2,1
PI-NSGA-II,Ginzburg-Landau,1,0.0102257163,0.0058120359,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.1059726739,0.0284186732,1,1
PI-NSGA-II,Ginzburg-Landau,1,0.0214644058,0.0030013761,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.1059726739,0.0284186732,1,1
PI-NSGA-II,Ginzburg-Landau,1,0.0938125763,0.0000012326,5,1
PI-NSGA-II,Ginzburg-Landau,1,0.0869625363,0.0001935304,3,1
PI-NSGA-II,Ginzburg-Landau,1,0.0073428099,0.0058135520,14,1
PI-NSGA-II,Ginzburg-Landau,1,0.0078044762,0.0054803418,8,1
PI-NSGA-II,Ginzburg-Landau,1,0.0077102427,0.0054267890,10,1
PI-NSGA-II,Ginzburg-Landau,1,0.0071723954,0.0061937861,12,1
PI-NSGA-II,Ginzburg-Landau,1,0.0077107699,0.0054259299,10,1
PI-NSGA-II,Ginzburg-Landau,1,0.0071723954,0.0061937861,12,1
PI-NSGA-II,Ginzburg-Landau,1,0.0966939966,0.0000000000,2,1
PI-NSGA-II,Ginzburg-Landau,1,0.0869697277,0.0001857054,3,1
PI-NSGA-II,Ginzburg-Landau,1,0.0869639442,0.0001919811,3,1
PI-NSGA-II,Ginzburg-Landau,1,0.0869533933,0.0002037992,3,1
PI-NSGA-II,Ginzburg-Landau,1,0.0214866953,0.0029810312,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.0299331306,0.0185481930,6,1
PI-NSGA-II,Ginzburg-Landau,1,0.0080347847,0.0052327618,7,1
PI-NSGA-II,Ginzburg-Landau,1,0.0102566673,0.0057832150,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.0080194450,0.0052475509,6,1
PI-NSGA-II,Ginzburg-Landau,1,0.0073427864,0.0058139620,15,1
PI-NSGA-II,Ginzburg-Landau,1,0.0078042942,0.0054805298,8,1
PI-NSGA-II,Ginzburg-Landau,1,0.0078527577,0.0054223527,15,1
PI-NSGA-II,Ginzburg-Landau,1,0.0079670049,0.0053048421,7,1
PI-NSGA-II,Ginzburg-Landau,1,0.0078576915,0.0054035435,14,1
PI-NSGA-II,Ginzburg-Landau,1,0.0966939966,0.0000000000,2,1
PI-NSGA-II,Ginzburg-Landau,1,0.0966939966,0.0000000000,2,1
PI-NSGA-II,Ginzburg-Landau,1,0.0103113272,0.0057337155,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.0102333052,0.0058049140,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.0671277921,0.0031901539,2,1
PI-NSGA-II,Ginzburg-Landau,1,0.0225125183,0.0022185016,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.0209325750,0.0024796277,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.0161295390,0.0033537995,4,1
PI-NSGA-II,Ginzburg-Landau,1,0.0151254146,0.0036015937,4,1
