x,u_exact,u_approx
0.000000,0.000000,0.035312
0.010000,0.002995,0.037107
0.020000,0.005993,0.038907
0.030000,0.008996,0.040711
0.040000,0.012007,0.042518
0.050000,0.015029,0.044330
0.060000,0.018065,0.046145
0.070000,0.021117,0.047964
0.080000,0.024188,0.049788
0.090000,0.027280,0.051615
0.100000,0.030398,0.053447
0.110000,0.033542,0.055282
0.120000,0.036717,0.057121
0.130000,0.039925,0.058964
0.140000,0.043169,0.060812
0.150000,0.046451,0.062663
0.160000,0.049776,0.064519
0.170000,0.053145,0.066378
0.180000,0.056562,0.068242
0.190000,0.060030,0.070109
0.200000,0.063552,0.071981
0.210000,0.067131,0.073856
0.220000,0.070771,0.075736
0.230000,0.074474,0.077620
0.240000,0.078244,0.079508
0.250000,0.082085,0.081400
0.260000,0.086000,0.083296
0.270000,0.089992,0.085196
0.280000,0.094065,0.087101
0.290000,0.098222,0.089009
0.300000,0.102469,0.090922
0.310000,0.106807,0.092839
0.320000,0.111241,0.094760
0.330000,0.115776,0.096685
0.340000,0.120415,0.098615
0.350000,0.125162,0.100548
0.360000,0.130022,0.102486
0.370000,0.134999,0.104428
0.380000,0.140097,0.106374
0.390000,0.145322,0.108325
0.400000,0.150677,0.110279
0.410000,0.156168,0.112238
0.420000,0.161799,0.114201
0.430000,0.167576,0.116169
0.440000,0.173504,0.118140
0.450000,0.179588,0.120116
0.460000,0.185834,0.122097
0.470000,0.192247,0.124081
0.480000,0.198833,0.126070
0.490000,0.205598,0.128063
0.500000,0.212548,0.130060
0.510000,0.219689,0.132062
0.520000,0.227028,0.134068
0.530000,0.234572,0.136078
0.540000,0.242326,0.138093
0.550000,0.250299,0.140112
0.560000,0.258497,0.142136
0.570000,0.266928,0.144163
0.580000,0.275599,0.146196
0.590000,0.284517,0.148232
0.600000,0.293692,0.150273
0.610000,0.303132,0.152318
0.620000,0.312844,0.154368
0.630000,0.322838,0.156422
0.640000,0.333122,0.158481
0.650000,0.343706,0.160544
0.660000,0.354600,0.162611
0.670000,0.365813,0.164683
0.680000,0.377355,0.166760
0.690000,0.389236,0.168840
0.700000,0.401468,0.170926
0.710000,0.414061,0.173015
0.720000,0.427027,0.175110
0.730000,0.440378,0.177208
0.740000,0.454124,0.179311
0.750000,0.468280,0.181419
0.760000,0.482857,0.183531
0.770000,0.497868,0.185648
0.780000,0.513328,0.187769
0.790000,0.529250,0.189895
0.800000,0.545648,0.192026
0.810000,0.562537,0.194161
0.820000,0.579932,0.196300
0.830000,0.597850,0.198444
0.840000,0.616305,0.200593
0.850000,0.635315,0.202746
0.860000,0.654898,0.204904
0.870000,0.675069,0.207066
0.880000,0.695848,0.209233
0.890000,0.717254,0.211405
0.900000,0.739305,0.213581
0.910000,0.762021,0.215762
0.920000,0.785424,0.217948
0.930000,0.809533,0.220138
0.940000,0.834371,0.222333
0.950000,0.859960,0.224532
0.960000,0.886323,0.226736
0.970000,0.913483,0.228945
0.980000,0.941466,0.231159
0.990000,0.970296,0.233377
1.000000,1.000000,0.235600
