x,u_exact,u_approx
0.000000,1.000000,1.000000
0.010000,0.999507,0.974217
0.020000,0.998027,0.947473
0.030000,0.995562,0.919794
0.040000,0.992115,0.891207
0.050000,0.987688,0.861740
0.060000,0.982287,0.831423
0.070000,0.975917,0.800285
0.080000,0.968583,0.768358
0.090000,0.960294,0.735673
0.100000,0.951057,0.702261
0.110000,0.940881,0.668157
0.120000,0.929776,0.633393
0.130000,0.917755,0.598004
0.140000,0.904827,0.562025
0.150000,0.891007,0.525491
0.160000,0.876307,0.488439
0.170000,0.860742,0.450904
0.180000,0.844328,0.412925
0.190000,0.827081,0.374538
0.200000,0.809017,0.335781
0.210000,0.790155,0.296693
0.220000,0.770513,0.257312
0.230000,0.750111,0.217677
0.240000,0.728969,0.177827
0.250000,0.707107,0.137802
0.260000,0.684547,0.097641
0.270000,0.661312,0.057383
0.280000,0.637424,0.017069
0.290000,0.612907,-0.023262
0.300000,0.587785,-0.063570
0.310000,0.562083,-0.103815
0.320000,0.535827,-0.143958
0.330000,0.509041,-0.183958
0.340000,0.481754,-0.223777
0.350000,0.453990,-0.263375
0.360000,0.425779,-0.302713
0.370000,0.397148,-0.341753
0.380000,0.368125,-0.380455
0.390000,0.338738,-0.418782
0.400000,0.309017,-0.456695
0.410000,0.278991,-0.494158
0.420000,0.248690,-0.531133
0.430000,0.218143,-0.567584
0.440000,0.187381,-0.603475
0.450000,0.156434,-0.638770
0.460000,0.125333,-0.673435
0.470000,0.094108,-0.707436
0.480000,0.062790,-0.740738
0.490000,0.031411,-0.773309
0.500000,0.000000,-0.805117
0.510000,-0.031411,-0.836131
0.520000,-0.062790,-0.866320
0.530000,-0.094108,-0.895653
0.540000,-0.125333,-0.924103
0.550000,-0.156434,-0.951640
0.560000,-0.187381,-0.978239
0.570000,-0.218143,-1.003872
0.580000,-0.248690,-1.028514
0.590000,-0.278991,-1.052142
0.600000,-0.309017,-1.074731
0.610000,-0.338738,-1.096259
0.620000,-0.368125,-1.116705
0.630000,-0.397148,-1.136049
0.640000,-0.425779,-1.154272
0.650000,-0.453990,-1.171356
0.660000,-0.481754,-1.187284
0.670000,-0.509041,-1.202040
0.680000,-0.535827,-1.215610
0.690000,-0.562083,-1.227981
0.700000,-0.587785,-1.239139
0.710000,-0.612907,-1.249074
0.720000,-0.637424,-1.257777
0.730000,-0.661312,-1.265239
0.740000,-0.684547,-1.271452
0.750000,-0.707107,-1.276410
0.760000,-0.728969,-1.280109
0.770000,-0.750111,-1.282544
0.780000,-0.770513,-1.283714
0.790000,-0.790155,-1.283617
0.800000,-0.809017,-1.282253
0.810000,-0.827081,-1.279624
0.820000,-0.844328,-1.275732
0.830000,-0.860742,-1.270580
0.840000,-0.876307,-1.264175
0.850000,-0.891007,-1.256523
0.860000,-0.904827,-1.247630
0.870000,-0.917755,-1.237506
0.880000,-0.929776,-1.226161
0.890000,-0.940881,-1.213605
0.900000,-0.951057,-1.199852
0.910000,-0.960294,-1.184915
0.920000,-0.968583,-1.168808
0.930000,-0.975917,-1.151548
0.940000,-0.982287,-1.133151
0.950000,-0.987688,-1.113636
0.960000,-0.992115,-1.093022
0.970000,-0.995562,-1.071330
0.980000,-0.998027,-1.048580
0.990000,-0.999507,-1.024796
1.000000,-1.000000,-1.000000
