gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.330604
1,0,0,0.00805314
2,0,0,0.00429682
3,0,0,0.00415946
4,0,0,0.00412468
5,0,0,0.00122812
6,0,0,0.000787996
7,0,0,0.000583696
8,0,0,0.000583696
9,0,0,0.000583696
10,0,0,0.000583696
11,0,0,0.000550986
12,0,0,0.000550986
13,0,0,0.000550986
14,0,0,0.000550986
15,0,0,0.000550986
16,0,0,0.000550986
17,0,0,0.000550986
18,0,0,0.000550986
19,0,0,0.000550986
20,0,0,0.000550986
21,0,0,0.000550986
22,0,0,0.000550986
23,0,0,0.000550986
24,0,0,0.000550986
25,0,0,0.000550986
26,0,0,0.000550986
27,0,0,0.000550986
28,0,0,0.000550986
29,0,0,0.000550986
30,0,0,0.000550986
31,0,0,0.000550986
32,0,0,0.000550986
33,0,0,0.000550986
34,0,0,0.000550986
35,0,0,0.000550986
36,0,0,0.000550986
37,0,0,0.000550986
38,0,0,0.000550986
39,0,0,0.000550986
40,0,0,0.000550986
41,0,0,0.000550986
42,0,0,0.000550986
43,0,0,0.000550986
44,0,0,0.000550986
45,0,0,0.000550986
46,0,0,0.000550986
47,0,0,0.000550986
48,0,0,0.000550986
49,0,0,0.000550986
50,0,0,0.000550986
51,0,0,0.000550986
52,0,0,0.000550986
53,0,0,0.000550986
54,0,0,0.000505612
55,0,0,0.000432849
56,0,0,0.000432849
57,0,0,0.00043283
58,0,0,0.00043283
59,0,0,0.00043283
60,0,0,0.000432829
61,0,0,0.000432822
62,0,0,0.00043282
63,0,0,4.92564e-05
64,0,0,4.92564e-05
65,0,0,4.92564e-05
66,0,0,4.92564e-05
67,0,0,4.92564e-05
68,0,0,4.92564e-05
69,0,0,4.92564e-05
70,0,0,4.92564e-05
71,0,0,4.92564e-05
72,0,0,4.92564e-05
73,0,0,4.92564e-05
74,0,0,4.92564e-05
75,0,0,4.92564e-05
76,0,0,4.92564e-05
77,0,0,4.92564e-05
78,0,0,4.92564e-05
79,0,0,4.92564e-05
80,0,0,4.92564e-05
81,0,0,4.92564e-05
82,0,0,4.92564e-05
83,0,0,4.92564e-05
84,0,0,4.92564e-05
85,0,0,4.92564e-05
86,0,0,4.92564e-05
87,0,0,4.92564e-05
88,0,0,4.92564e-05
89,0,0,4.92564e-05
90,0,0,4.92564e-05
91,0,0,4.92564e-05
92,0,0,4.92564e-05
93,0,0,4.92564e-05
94,0,0,4.92564e-05
95,0,0,4.92564e-05
96,0,0,4.92564e-05
97,0,0,4.92564e-05
98,0,0,4.92564e-05
99,0,0,4.92564e-05
100,0,0,4.92564e-05
101,0,0,4.92564e-05
102,0,0,4.92564e-05
103,0,0,4.92564e-05
104,0,0,4.92564e-05
105,0,0,4.92564e-05
106,0,0,4.92564e-05
107,0,0,4.92564e-05
108,0,0,4.92564e-05
109,0,0,4.92564e-05
110,0,0,4.92564e-05
111,0,0,4.92564e-05
112,0,0,4.92564e-05
113,0,0,4.92564e-05
114,0,0,4.92564e-05
115,0,0,4.92564e-05
116,0,0,4.92564e-05
117,0,0,4.92564e-05
118,0,0,4.92564e-05
119,0,0,4.92564e-05
120,0,0,4.92564e-05
121,0,0,4.92564e-05
122,0,0,4.92564e-05
123,0,0,4.92564e-05
124,0,0,4.92564e-05
125,0,0,4.92564e-05
126,0,0,4.92564e-05
127,0,0,4.92564e-05
128,0,0,4.92564e-05
129,0,0,2.95288e-05
130,0,0,2.95288e-05
131,0,0,2.95288e-05
132,0,0,2.95288e-05
133,0,0,2.95288e-05
134,0,0,2.95288e-05
135,0,0,2.95288e-05
136,0,0,2.95288e-05
137,0,0,2.95288e-05
138,0,0,2.95288e-05
139,0,0,2.95288e-05
140,0,0,2.95288e-05
141,0,0,2.95288e-05
142,0,0,2.95288e-05
143,0,0,2.95288e-05
144,0,0,2.95288e-05
145,0,0,2.95288e-05
146,0,0,2.95288e-05
147,0,0,2.95288e-05
148,0,0,2.95288e-05
149,0,0,2.95288e-05
