x,y,u_exact,u_approx
0,0,1,1
0,0.02,0.998027,0.998027
0,0.04,0.992115,0.992115
0,0.06,0.982287,0.982287
0,0.08,0.968583,0.968583
0,0.1,0.951057,0.951057
0,0.12,0.929776,0.929776
0,0.14,0.904827,0.904827
0,0.16,0.876307,0.876307
0,0.18,0.844328,0.844328
0,0.2,0.809017,0.809017
0,0.22,0.770513,0.770513
0,0.24,0.728969,0.728969
0,0.26,0.684547,0.684547
0,0.28,0.637424,0.637424
0,0.3,0.587785,0.587785
0,0.32,0.535827,0.535827
0,0.34,0.481754,0.481754
0,0.36,0.425779,0.425779
0,0.38,0.368125,0.368125
0,0.4,0.309017,0.309017
0,0.42,0.24869,0.24869
0,0.44,0.187381,0.187381
0,0.46,0.125333,0.125333
0,0.48,0.0627905,0.0627905
0,0.5,6.12323e-17,6.12323e-17
0,0.52,-0.0627905,-0.0627905
0,0.54,-0.125333,-0.125333
0,0.56,-0.187381,-0.187381
0,0.58,-0.24869,-0.24869
0,0.6,-0.309017,-0.309017
0,0.62,-0.368125,-0.368125
0,0.64,-0.425779,-0.425779
0,0.66,-0.481754,-0.481754
0,0.68,-0.535827,-0.535827
0,0.7,-0.587785,-0.587785
0,0.72,-0.637424,-0.637424
0,0.74,-0.684547,-0.684547
0,0.76,-0.728969,-0.728969
0,0.78,-0.770513,-0.770513
0,0.8,-0.809017,-0.809017
0,0.82,-0.844328,-0.844328
0,0.84,-0.876307,-0.876307
0,0.86,-0.904827,-0.904827
0,0.88,-0.929776,-0.929776
0,0.9,-0.951057,-0.951057
0,0.92,-0.968583,-0.968583
0,0.94,-0.982287,-0.982287
0,0.96,-0.992115,-0.992115
0,0.98,-0.998027,-0.998027
0,1,-1,-1
0.02,0,0.998027,0.998027
0.02,0.02,0.992115,0.992115
0.02,0.04,0.982287,0.982287
0.02,0.06,0.968583,0.968583
0.02,0.08,0.951057,0.951057
0.02,0.1,0.929776,0.929776
0.02,0.12,0.904827,0.904827
0.02,0.14,0.876307,0.876307
