gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.260785
1,0,0,0.00427004
2,0,0,0.00410308
3,0,0,0.00410308
4,0,0,0.00410308
5,0,0,0.00410308
6,0,0,0.00410308
7,0,0,0.00410308
8,0,0,0.00410308
9,0,0,0.00410308
10,0,0,0.00410308
11,0,0,0.00410308
12,0,0,0.00410308
13,0,0,0.00410308
14,0,0,0.00410308
15,0,0,0.00410308
16,0,0,0.00410308
17,0,0,0.00410308
18,0,0,0.000870516
19,0,0,0.000357605
20,0,0,0.000135924
21,0,0,9.97681e-05
22,0,0,2.26712e-05
23,0,0,1.914e-05
24,0,0,1.61799e-05
25,0,0,1.61581e-05
26,0,0,1.61224e-05
27,0,0,1.61224e-05
28,0,0,1.61224e-05
29,0,0,1.61224e-05
30,0,0,1.61224e-05
31,0,0,1.61224e-05
32,0,0,1.61224e-05
33,0,0,1.61224e-05
34,0,0,1.61224e-05
35,0,0,1.61224e-05
36,0,0,1.61224e-05
37,0,0,1.61224e-05
38,0,0,1.61224e-05
39,0,0,1.61224e-05
40,0,0,1.61224e-05
41,0,0,1.61224e-05
42,0,0,1.61224e-05
43,0,0,1.61224e-05
44,0,0,1.61224e-05
45,0,0,1.61224e-05
46,0,0,1.61224e-05
47,0,0,1.61224e-05
48,0,0,1.61224e-05
49,0,0,1.61224e-05
50,0,0,1.61224e-05
51,0,0,1.61224e-05
52,0,0,1.61224e-05
53,0,0,1.61224e-05
54,0,0,1.61224e-05
55,0,0,1.61224e-05
56,0,0,1.61224e-05
57,0,0,1.61224e-05
58,0,0,1.61224e-05
59,0,0,1.61224e-05
60,0,0,1.61224e-05
61,0,0,1.61224e-05
62,0,0,1.61224e-05
63,0,0,1.61224e-05
64,0,0,1.61224e-05
65,0,0,1.61224e-05
66,0,0,1.61224e-05
67,0,0,1.61224e-05
68,0,0,1.61224e-05
69,0,0,1.61224e-05
70,0,0,1.61224e-05
71,0,0,1.61224e-05
72,0,0,1.61224e-05
73,0,0,1.61224e-05
74,0,0,1.61224e-05
75,0,0,1.61224e-05
76,0,0,1.61224e-05
77,0,0,1.61224e-05
78,0,0,1.61224e-05
79,0,0,1.61224e-05
80,0,0,1.61224e-05
81,0,0,1.61224e-05
82,0,0,1.61224e-05
83,0,0,1.61224e-05
84,0,0,1.61224e-05
85,0,0,1.61224e-05
86,0,0,1.61224e-05
87,0,0,1.61224e-05
88,0,0,1.61224e-05
89,0,0,1.61224e-05
90,0,0,1.61224e-05
91,0,0,1.61224e-05
92,0,0,9.9825e-06
93,0,0,9.9825e-06
94,0,0,9.9825e-06
95,0,0,9.9825e-06
96,0,0,9.9825e-06
97,0,0,9.9825e-06
98,0,0,9.9825e-06
99,0,0,9.9825e-06
100,0,0,9.9825e-06
101,0,0,9.9825e-06
102,0,0,9.9825e-06
103,0,0,9.9825e-06
104,0,0,9.9825e-06
105,0,0,9.9825e-06
106,0,0,9.9825e-06
107,0,0,9.9825e-06
108,0,0,9.9825e-06
109,0,0,9.9825e-06
110,0,0,9.9825e-06
111,0,0,9.9825e-06
112,0,0,9.9825e-06
113,0,0,9.9825e-06
114,0,0,9.9825e-06
115,0,0,9.9825e-06
116,0,0,9.9825e-06
117,0,0,9.9825e-06
118,0,0,9.9825e-06
119,0,0,9.9825e-06
120,0,0,9.9825e-06
121,0,0,9.9825e-06
122,0,0,9.9825e-06
123,0,0,9.9825e-06
124,0,0,9.9825e-06
125,0,0,9.9825e-06
126,0,0,9.9825e-06
127,0,0,9.9825e-06
128,0,0,9.9825e-06
129,0,0,9.9825e-06
130,0,0,9.9825e-06
131,0,0,9.9825e-06
132,0,0,9.9825e-06
133,0,0,9.9825e-06
134,0,0,9.9825e-06
135,0,0,9.9825e-06
136,0,0,9.9825e-06
137,0,0,9.9825e-06
138,0,0,9.9825e-06
139,0,0,9.9825e-06
140,0,0,9.9825e-06
141,0,0,9.9825e-06
142,0,0,9.9825e-06
143,0,0,9.9825e-06
144,0,0,6.74106e-06
145,0,0,6.74106e-06
146,0,0,6.74106e-06
147,0,0,6.74106e-06
148,0,0,6.74106e-06
149,0,0,6.74106e-06
